=== LAP SUMMARY ===
Lap,Lap Time,Sector 1,Sector 2,Sector 3,Max Speed (km/h),Avg Speed (km/h),Max Throttle (%),Max Brake (%),Max RPM,Avg RPM,ABS Events,TC Events
1,1:29.898,0:30.000,0:30.000,0:29.898,285.5,192.2,100.0,99.2,7962,5911,142,371
2,1:30.050,--:--.---,--:--.---,1:30.050,220.6,220.6,72.2,0.0,6777,6777,0,0
2,1:29.988,0:30.000,0:30.000,0:29.988,288.5,198.7,100.0,99.5,8000,6027,137,392


=== RAW TELEMETRY ===
lap,dist_m,lap_time,speed_kmh,throttle_%,brake_%,steer_deg,rpm,gear,abs_%,tc_%
2,3269.8,0:58.856,280.6,92.7,0.0,-36.12,7398,6,0.0,17.1
2,3275.4,0:58.958,279.3,93.6,0.0,-38.35,7299,6,0.0,23.2
2,3281.1,0:59.060,278.0,94.5,0.0,-40.47,7205,6,0.0,27.3
2,3289.6,0:59.213,275.9,95.6,0.0,-43.42,7081,6,0.0,28.4
2,3295.3,0:59.316,274.5,96.3,0.0,-45.21,7013,6,0.0,25.4
2,3300.9,0:59.417,273.1,97.0,0.0,-46.8,6960,6,0.0,19.8
2,3306.7,0:59.520,271.8,97.6,0.0,-48.24,6923,6,0.0,12.6
2,3312.3,0:59.622,270.5,98.1,0.0,-49.46,6904,6,0.0,10.0
2,3318.0,0:59.724,269.4,98.6,0.0,-50.45,6901,6,0.0,10.0
2,3323.7,0:59.827,268.2,99.0,0.0,-51.23,6914,6,0.0,10.0
2,3329.3,0:59.928,267.2,99.4,0.0,-51.75,6944,6,0.0,10.0
2,3337.9,1:00.082,265.9,99.7,0.0,-52.05,7012,6,0.0,10.0
2,3346.4,1:00.235,264.8,99.9,0.0,-51.74,7104,6,0.0,10.0
2,3352.1,1:00.337,264.3,100.0,0.0,-51.18,7173,6,0.0,10.0
2,3360.6,1:00.491,263.7,99.9,0.0,-49.78,7281,6,0.0,20.0
2,3366.2,1:00.592,263.4,99.8,0.0,-48.5,7352,6,0.0,25.9
2,3371.9,1:00.695,263.3,99.6,0.0,-46.9,7417,6,0.0,29.3
2,3380.4,1:00.847,198.1,60.4,39.6,-43.98,6343,4,0.0,0.0
2,3386.1,1:00.950,194.2,58.5,41.5,-41.63,6312,4,0.0,0.0
2,3391.7,1:01.051,190.3,56.7,43.3,-39.03,6268,4,0.0,0.0
2,3397.4,1:01.154,186.4,54.8,45.2,-36.09,6206,4,0.0,0.0
2,3405.9,1:01.306,180.5,52.1,47.9,-31.22,6086,4,0.0,0.0
2,3411.6,1:01.409,176.6,50.2,49.8,-27.59,5986,4,0.0,0.0
2,3417.2,1:01.510,172.7,48.4,51.6,-23.76,5873,4,0.0,0.0
2,3422.9,1:01.612,168.8,46.5,53.5,-19.65,5747,4,0.0,0.0
2,3428.6,1:01.715,164.9,44.7,55.3,-15.25,5610,4,0.0,0.0
2,3437.1,1:01.868,159.0,41.9,58.1,-8.31,5394,4,0.0,0.0
2,3442.8,1:01.971,155.1,40.0,60.0,-3.38,5244,3,0.0,0.0
2,3448.4,1:02.072,151.2,38.2,61.8,1.63,5096,3,30.9,0.0
2,3454.1,1:02.174,147.3,36.4,63.6,6.86,4951,3,36.5,0.0
2,3459.8,1:02.277,143.4,34.5,65.5,12.3,4812,3,36.1,0.0
2,3468.3,1:02.429,137.6,31.7,68.3,20.55,4623,3,29.8,0.0
2,3474.0,1:02.532,133.6,29.9,70.1,26.26,4511,3,28.5,0.0
2,3479.6,1:02.633,129.8,28.0,72.0,31.95,4415,3,33.1,0.0
2,3488.2,1:02.787,123.9,25.3,74.7,40.71,4298,3,48.5,0.0
2,3499.4,1:02.990,116.1,21.6,78.4,52.33,4200,3,62.9,0.0
2,3508.0,1:03.144,110.2,18.8,81.2,61.09,4163,3,59.6,0.0
2,3513.7,1:03.247,106.3,16.9,83.1,66.89,4153,3,55.4,0.0
2,3522.2,1:03.399,100.5,14.2,85.8,75.29,4156,2,56.9,0.0
2,3527.9,1:03.502,96.5,12.3,87.7,80.85,4164,2,65.1,0.0
2,3533.5,1:03.603,92.7,10.5,89.5,86.17,4175,2,76.2,0.0
2,3542.1,1:03.757,86.8,7.7,92.3,93.99,4187,2,88.1,0.0
2,3547.7,1:03.858,82.9,5.9,94.1,98.89,4189,2,88.8,0.0
2,3553.3,1:03.960,83.1,6.0,94.0,103.65,4255,2,81.6,0.0
2,3559.1,1:04.063,87.0,7.8,92.2,108.22,4376,2,70.9,0.0
2,3567.6,1:04.216,92.9,10.6,89.4,114.57,4531,2,63.7,0.0
2,3576.1,1:04.369,98.7,13.4,86.6,120.34,4652,2,68.2,0.0
2,3581.8,1:04.472,102.7,15.2,84.8,123.87,4713,2,72.0,0.0
2,3587.4,1:04.574,106.6,17.1,82.9,127.06,4758,3,71.2,0.0
2,3590.2,1:04.624,108.5,18.0,82.0,128.52,4775,3,68.6,0.0
2,3595.9,1:04.726,112.4,19.8,80.2,131.26,4798,3,59.4,0.0
2,3601.6,1:04.829,116.3,21.7,78.3,133.71,4810,3,48.3,0.0
2,3607.3,1:04.931,120.2,23.5,76.5,135.8,4812,3,40.0,0.0
2,3612.9,1:05.032,124.1,25.4,74.6,137.55,4806,3,37.6,0.0
2,3618.6,1:05.134,128.0,27.2,72.8,138.98,4796,3,40.5,0.0
2,3624.3,1:05.237,131.9,29.1,70.9,140.08,4787,3,44.9,0.0
2,3629.9,1:05.338,135.8,30.9,69.1,140.82,4777,3,46.1,0.0
2,3632.7,1:05.389,137.8,31.8,68.2,141.06,4775,3,44.6,0.0
2,3638.4,1:05.491,141.7,33.7,66.3,141.3,4776,3,37.0,0.0
2,3644.1,1:05.594,145.6,35.5,64.5,141.2,4786,3,26.0,0.0
2,3649.8,1:05.696,149.5,37.4,62.6,140.77,4808,3,16.3,0.0
2,3655.4,1:05.798,153.4,39.2,60.8,140.0,4844,3,11.7,0.0
2,3661.2,1:05.901,157.3,41.1,58.9,138.91,4895,4,0.0,0.0
2,3666.8,1:06.002,161.2,42.9,57.1,137.53,4961,4,0.0,0.0
2,3672.4,1:06.104,165.1,44.8,55.2,135.83,5043,4,0.0,0.0
2,3678.2,1:06.207,169.1,46.6,53.4,133.82,5142,4,0.0,0.0
2,3683.8,1:06.308,172.9,48.5,51.5,131.57,5253,4,0.0,0.0
2,3689.4,1:06.410,176.8,50.3,49.7,129.04,5378,4,0.0,0.0
2,3695.2,1:06.513,180.8,52.2,47.8,126.23,5513,4,0.0,0.0
2,3700.8,1:06.615,184.7,54.0,46.0,123.22,5656,4,0.0,0.0
2,3706.4,1:06.716,188.5,55.8,44.2,120.01,5803,4,0.0,0.0
2,3709.3,1:06.767,190.5,56.8,43.2,118.32,5877,4,0.0,0.0
2,3714.9,1:06.868,194.3,58.6,41.4,114.84,6025,4,0.0,0.0
2,3720.6,1:06.970,198.2,60.4,39.6,111.14,6171,4,0.0,0.0
2,3726.2,1:07.072,230.3,83.4,0.0,107.3,6810,5,0.0,10.0
2,3731.9,1:07.175,230.2,84.5,0.0,103.29,6869,5,0.0,10.0
2,3737.6,1:07.276,230.0,85.5,0.0,99.25,6916,5,0.0,10.0
2,3743.2,1:07.378,229.7,86.6,0.0,95.07,6947,5,0.0,10.0
2,3748.9,1:07.480,229.2,87.6,0.0,90.84,6961,5,0.0,10.0
2,3754.6,1:07.583,228.7,88.6,0.0,86.51,6957,5,0.0,10.0
2,3760.2,1:07.683,228.0,89.6,0.0,82.29,6935,5,0.0,10.0
2,3763.0,1:07.734,227.6,90.1,0.0,80.13,6917,5,0.0,10.0
2,3768.7,1:07.836,226.7,91.1,0.0,75.83,6868,5,0.0,10.0
2,3774.4,1:07.939,225.6,92.0,0.0,71.52,6803,5,0.0,10.0
2,3780.1,1:08.041,224.5,93.0,0.0,67.3,6723,5,0.0,10.0
2,3785.7,1:08.143,223.2,93.8,0.0,63.15,6632,5,0.0,10.0
2,3791.4,1:08.245,221.8,94.7,0.0,59.09,6532,5,0.0,10.0
2,3797.1,1:08.348,220.2,95.4,0.0,55.1,6426,5,0.0,10.0
2,3802.7,1:08.449,218.6,96.2,0.0,51.32,6318,5,0.0,10.0
2,3808.4,1:08.551,216.9,96.8,0.0,47.65,6210,5,0.0,10.0
2,3814.1,1:08.653,215.1,97.4,0.0,44.14,6107,5,0.0,10.0
2,3819.7,1:08.755,213.3,98.0,0.0,40.81,6011,5,0.0,10.0
2,3825.4,1:08.858,211.4,98.5,0.0,37.65,5925,5,0.0,10.0
2,3831.1,1:08.960,209.6,98.9,0.0,34.72,5852,5,0.0,10.0
2,3836.7,1:09.061,207.7,99.3,0.0,32.04,5794,4,0.0,10.0
2,3842.4,1:09.163,205.8,99.6,0.0,29.56,5751,4,0.0,10.0
2,3848.1,1:09.266,204.0,99.8,0.0,27.31,5725,4,0.0,10.0
2,3856.6,1:09.418,201.3,100.0,0.0,24.44,5717,4,0.0,10.0
2,3862.2,1:09.520,199.6,100.0,0.0,22.84,5731,4,0.0,10.0
2,3867.9,1:09.623,198.0,100.0,0.0,21.48,5759,4,0.0,10.0
2,3876.4,1:09.775,195.8,99.8,0.0,19.98,5823,4,0.0,10.0
2,3882.1,1:09.877,194.5,99.5,0.0,19.31,5876,4,0.0,10.0
2,3887.8,1:09.980,193.3,99.2,0.0,18.9,5934,4,0.0,10.0
2,3893.4,1:10.082,192.3,98.9,0.0,18.76,5995,4,0.0,10.0
2,3899.1,1:10.183,191.3,98.5,0.0,18.88,6055,4,0.0,10.0
2,3904.7,1:10.285,190.6,98.0,0.0,19.26,6111,4,0.0,10.0
2,3913.3,1:10.439,189.7,97.1,0.0,20.29,6181,4,0.0,10.0
2,3918.9,1:10.541,189.2,96.4,0.0,21.27,6216,4,0.0,10.0
2,3927.4,1:10.694,188.8,95.4,0.0,23.17,6245,4,0.0,10.0
2,3933.2,1:10.797,188.7,94.6,0.0,24.71,6247,4,0.0,10.0
2,3938.8,1:10.898,188.7,93.7,0.0,26.41,6236,4,0.0,10.0
2,3947.3,1:11.052,188.8,92.4,0.0,29.35,6193,4,0.0,10.0
2,3952.9,1:11.153,189.0,91.5,0.0,31.47,6148,4,0.0,10.0
2,3961.5,1:11.307,189.4,90.0,0.0,34.97,6062,4,0.0,10.0
2,3967.1,1:11.408,189.7,89.0,0.0,37.4,5995,4,0.0,10.0
2,3972.8,1:11.510,190.0,88.0,0.0,39.95,5923,4,0.0,10.0
2,3978.5,1:11.613,190.3,87.0,0.0,42.61,5848,4,0.0,10.0
2,3986.9,1:11.765,190.7,85.4,0.0,46.62,5739,4,0.0,10.0
2,3992.7,1:11.868,190.9,84.4,0.0,49.37,5672,4,0.0,10.0
2,3998.3,1:11.969,191.1,83.3,0.0,52.07,5612,4,0.0,10.0
2,4004.0,1:12.072,191.2,82.3,0.0,54.81,5562,4,0.0,10.0
2,4009.6,1:12.173,191.2,81.3,0.0,57.46,5524,4,0.0,10.0
2,4015.3,1:12.276,191.1,80.2,0.0,60.1,5499,4,0.0,10.0
2,4021.0,1:12.378,190.9,79.3,0.0,62.63,5487,4,0.0,10.0
2,4026.6,1:12.479,190.6,78.3,0.0,65.03,5489,4,0.0,10.0
2,4032.3,1:12.582,190.1,77.4,0.0,67.37,5505,4,0.0,10.0
2,4040.8,1:12.735,189.2,76.1,0.0,70.57,5551,4,0.0,10.0
2,4046.5,1:12.837,188.4,75.3,0.0,72.49,5594,4,0.0,10.0
2,4052.2,1:12.940,187.5,74.5,0.0,74.25,5646,4,0.0,0.0
2,4057.8,1:13.041,186.5,73.8,0.0,75.77,5702,4,0.0,0.0
2,4066.3,1:13.194,184.8,72.8,0.0,77.66,5790,4,0.0,0.0
2,4072.0,1:13.296,183.5,72.2,0.0,78.62,5847,4,0.0,0.0
2,4077.7,1:13.398,182.1,71.7,0.0,79.33,5898,4,0.0,0.0
2,4086.2,1:13.552,180.0,71.0,0.0,79.89,5959,4,0.0,0.0
2,4091.9,1:13.654,178.4,70.7,0.0,79.92,5986,4,0.0,0.0
2,4097.6,1:13.757,176.9,70.4,0.0,79.65,5999,4,0.0,0.0
2,4106.1,1:13.909,174.5,70.1,0.0,78.69,5992,4,0.0,0.0
2,4111.8,1:14.012,172.9,70.0,0.0,77.66,5967,4,0.0,0.0
2,4117.4,1:14.114,171.3,70.0,0.0,76.33,5927,4,0.0,0.0
2,4126.0,1:14.268,169.1,70.1,0.0,73.74,5840,4,0.0,0.0
2,4131.7,1:14.370,167.7,70.3,0.0,71.63,5766,4,0.0,0.0
2,4137.3,1:14.472,166.4,70.5,0.0,69.21,5682,4,0.0,0.0
2,4143.1,1:14.575,165.1,70.8,0.0,66.46,5590,4,0.0,0.0
2,4151.5,1:14.727,163.5,71.4,0.0,61.85,5446,4,0.0,0.0
2,4157.2,1:14.830,162.5,71.8,0.0,58.35,5349,4,0.0,0.0
2,4162.8,1:14.931,161.7,72.4,0.0,54.65,5257,4,0.0,0.0
2,4168.6,1:15.034,161.1,73.0,0.0,50.59,5171,4,0.0,0.0
2,4177.0,1:15.186,160.4,74.0,0.0,44.13,5062,4,0.0,0.0
2,4182.7,1:15.289,160.1,74.7,0.0,39.45,5006,4,0.0,0.0
2,4188.4,1:15.391,159.9,75.5,0.0,34.59,4966,4,0.0,10.0
2,4196.9,1:15.545,159.9,76.8,0.0,26.85,4939,4,0.0,10.0
2,4202.6,1:15.647,160.1,77.7,0.0,21.5,4944,4,0.0,10.0
2,4208.3,1:15.750,160.4,78.6,0.0,15.92,4966,4,0.0,10.0
2,4213.9,1:15.851,160.9,79.6,0.0,10.31,5006,4,0.0,10.0
2,4222.5,1:16.005,161.7,81.1,0.0,1.52,5094,4,0.0,10.0
2,4228.1,1:16.106,162.3,82.1,0.0,-4.37,5169,4,0.0,10.0
2,4233.8,1:16.209,163.0,83.1,0.0,-10.44,5253,4,0.0,10.0
2,4242.3,1:16.361,164.1,84.7,0.0,-19.49,5390,4,0.0,10.0
2,4247.9,1:16.463,164.9,85.8,0.0,-25.6,5484,4,0.0,10.1
2,4253.6,1:16.565,165.7,86.8,0.0,-31.7,5575,4,0.0,10.7
2,4262.2,1:16.719,166.8,88.4,0.0,-40.84,5700,4,0.0,11.9
2,4267.8,1:16.820,167.5,89.4,0.0,-46.77,5771,4,0.0,12.5
2,4273.5,1:16.923,168.1,90.4,0.0,-52.74,5828,4,0.0,12.7
2,4281.9,1:17.075,168.9,91.8,0.0,-61.34,5887,4,0.0,11.7
2,4287.7,1:17.178,169.3,92.7,0.0,-67.0,5904,4,0.0,10.2
2,4293.3,1:17.279,169.7,93.6,0.0,-72.39,5904,4,0.0,10.0
2,4301.8,1:17.432,169.9,94.8,0.0,-80.23,5871,4,0.0,10.0
2,4307.5,1:17.535,170.0,95.6,0.0,-85.25,5828,4,0.0,10.0
2,4313.1,1:17.636,169.9,96.3,0.0,-89.95,5770,4,0.0,10.0
2,4318.8,1:17.738,169.7,97.0,0.0,-94.47,5701,4,0.0,10.0
2,4327.3,1:17.892,169.1,97.9,0.0,-100.79,5578,4,0.0,10.0
2,4333.1,1:17.995,168.6,98.4,0.0,-104.68,5490,4,0.0,10.1
2,4338.7,1:18.097,168.0,98.8,0.0,-108.24,5399,4,0.0,13.8
2,4347.2,1:18.249,166.9,99.4,0.0,-112.99,5267,4,0.0,18.8
2,4352.9,1:18.352,166.0,99.6,0.0,-115.82,5186,4,0.0,20.8
2,4358.5,1:18.453,165.1,99.8,0.0,-118.28,5115,4,0.0,21.1
2,4367.1,1:18.607,163.6,100.0,0.0,-121.41,5029,4,0.0,18.1
2,4372.7,1:18.708,162.6,100.0,0.0,-123.05,4990,4,0.0,14.1
2,4378.4,1:18.811,208.2,65.1,34.9,-124.39,5793,5,0.0,0.0
2,4386.8,1:18.963,203.0,62.7,37.3,-125.75,5723,4,0.0,0.0
2,4392.6,1:19.066,199.4,61.0,39.0,-126.25,5694,4,0.0,0.0
2,4398.2,1:19.168,195.9,59.3,40.7,-126.42,5679,4,0.0,0.0
2,4403.9,1:19.270,192.4,57.7,42.3,-126.27,5676,4,0.0,0.0
2,4412.4,1:19.424,187.2,55.2,44.8,-125.44,5688,4,0.0,0.0
2,4418.1,1:19.525,183.7,53.6,46.4,-124.52,5704,4,0.0,0.0
2,4426.6,1:19.679,178.4,51.1,48.9,-122.56,5730,4,0.0,0.0
2,4432.3,1:19.781,175.0,49.4,50.6,-120.91,5746,4,0.0,0.0
2,4437.9,1:19.882,171.5,47.8,52.2,-119.03,5756,4,0.0,0.0
2,4446.4,1:20.036,166.2,45.3,54.7,-115.68,5753,4,0.0,0.0
2,4452.1,1:20.138,162.7,43.6,56.4,-113.18,5737,4,0.0,0.0
2,4457.8,1:20.241,159.2,42.0,58.0,-110.44,5706,4,0.0,0.0
2,4466.3,1:20.393,154.0,39.5,60.5,-106.05,5632,3,20.5,0.0
2,4472.0,1:20.496,150.5,37.8,62.2,-102.87,5562,3,30.8,0.0
2,4477.7,1:20.598,147.0,36.2,63.8,-99.57,5478,3,36.9,0.0
2,4486.1,1:20.750,141.8,33.7,66.3,-94.44,5324,3,35.0,0.0
2,4491.8,1:20.853,138.3,32.1,67.9,-90.85,5204,3,30.2,0.0
2,4497.5,1:20.955,134.8,30.4,69.6,-87.21,5076,3,27.9,0.0
2,4505.9,1:21.107,129.6,27.9,72.1,-81.72,4870,3,35.1,0.0
2,4511.6,1:21.209,126.1,26.3,73.7,-78.01,4729,3,45.5,0.0
2,4520.1,1:21.362,120.8,23.8,76.2,-72.45,4518,3,58.7,0.0
2,4525.8,1:21.464,117.3,22.2,77.8,-68.79,4383,3,60.8,0.0
2,4531.4,1:21.565,113.9,20.5,79.5,-65.22,4257,3,57.6,0.0
2,4539.9,1:21.719,108.6,18.0,82.0,-59.93,4086,3,51.5,0.0
2,4545.6,1:21.820,105.2,16.4,83.6,-56.59,3990,3,52.6,0.0
2,4551.2,1:21.922,102.7,15.2,84.8,-53.33,3927,2,58.9,0.0
2,4559.8,1:22.076,108.0,17.7,82.3,-48.69,4020,3,65.7,0.0
2,4565.4,1:22.178,111.5,19.4,80.6,-45.83,4102,3,66.9,0.0
2,4571.1,1:22.280,115.0,21.0,79.0,-43.14,4199,3,62.2,0.0
2,4576.8,1:22.382,118.5,22.7,77.3,-40.66,4309,3,52.6,0.0
2,4585.3,1:22.536,123.7,25.2,74.8,-37.3,4496,3,38.0,0.0
2,4590.9,1:22.637,127.2,26.8,73.2,-35.37,4630,3,34.1,0.0
2,4596.7,1:22.740,130.7,28.5,71.5,-33.65,4771,3,36.1,0.0
2,4605.1,1:22.892,135.9,31.0,69.0,-31.56,4983,3,42.8,0.0
2,4613.7,1:23.046,141.2,33.4,66.6,-30.02,5189,3,41.2,0.0
2,4619.3,1:23.147,144.6,35.1,64.9,-29.33,5317,3,33.0,0.0
2,4625.0,1:23.250,148.2,36.7,63.3,-28.89,5437,3,22.2,0.0
2,4630.7,1:23.352,151.7,38.4,61.6,-28.72,5543,3,13.7,0.0
2,4639.2,1:23.505,156.9,40.9,59.1,-28.96,5676,4,0.0,0.0
2,4644.9,1:23.608,160.4,42.5,57.5,-29.45,5746,4,0.0,0.0
2,4650.6,1:23.710,163.9,44.2,55.8,-30.19,5800,4,0.0,0.0
2,4659.1,1:23.863,169.2,46.7,53.3,-31.77,5851,4,0.0,0.0
2,4664.8,1:23.966,172.7,48.3,51.7,-33.13,5868,4,0.0,0.0
2,4673.3,1:24.119,177.9,50.8,49.2,-35.58,5870,4,0.0,0.0
2,4678.9,1:24.221,181.4,52.5,47.5,-37.48,5861,4,0.0,0.0
2,4687.4,1:24.374,186.6,54.9,45.1,-40.7,5837,4,0.0,0.0
2,4693.2,1:24.477,190.2,56.6,43.4,-43.09,5819,4,0.0,0.0
2,4701.6,1:24.629,195.4,59.1,40.9,-46.92,5797,4,0.0,0.0
2,4707.3,1:24.732,198.9,60.7,39.3,-49.69,5791,4,0.0,0.0
2,4713.0,1:24.834,202.4,62.4,37.6,-52.56,5794,4,0.0,0.0
2,4721.6,1:24.988,207.7,64.9,35.1,-57.06,5821,4,0.0,0.0
2,4727.2,1:25.089,175.2,80.3,0.0,-60.11,5220,4,0.0,15.0
2,4732.9,1:25.192,176.0,81.3,0.0,-63.27,5224,4,0.0,10.7
2,4741.4,1:25.345,177.5,82.9,0.0,-68.01,5264,4,0.0,10.0
2,4747.0,1:25.446,178.7,83.9,0.0,-71.14,5313,4,0.0,10.0
2,4752.7,1:25.549,180.0,85.0,0.0,-74.32,5379,4,0.0,10.0
2,4761.2,1:25.702,182.1,86.5,0.0,-78.94,5504,4,0.0,10.0
2,4766.8,1:25.803,183.7,87.6,0.0,-81.91,5602,4,0.0,10.0
2,4775.4,1:25.957,186.2,89.1,0.0,-86.24,5761,4,0.0,10.0
2,4781.0,1:26.058,187.9,90.1,0.0,-88.93,5872,4,0.0,11.1
2,4789.6,1:26.212,190.6,91.6,0.0,-92.76,6035,4,0.0,13.6
2,4795.2,1:26.313,192.3,92.5,0.0,-95.05,6137,4,0.0,14.1
2,4800.9,1:26.416,194.1,93.4,0.0,-97.2,6230,4,0.0,13.9
2,4809.4,1:26.569,196.8,94.6,0.0,-99.98,6347,4,0.0,12.4
2,4815.1,1:26.671,198.5,95.4,0.0,-101.56,6406,4,0.0,11.3
2,4823.5,1:26.823,200.9,96.5,0.0,-103.43,6464,4,0.0,10.0
2,4829.2,1:26.926,202.4,97.1,0.0,-104.37,6481,4,0.0,10.0
2,4837.7,1:27.079,204.5,98.0,0.0,-105.23,6475,4,0.0,10.0
2,4843.4,1:27.182,205.8,98.5,0.0,-105.43,6450,4,0.0,10.0
2,4849.1,1:27.284,206.9,98.9,0.0,-105.33,6412,4,0.0,10.0
2,4857.6,1:27.437,208.4,99.4,0.0,-104.6,6333,5,0.0,10.0
2,4863.3,1:27.539,209.2,99.7,0.0,-103.71,6269,5,0.0,10.0
2,4871.8,1:27.692,210.2,99.9,0.0,-101.78,6167,5,0.0,10.0
2,4877.4,1:27.794,210.6,100.0,0.0,-100.09,6098,5,0.0,10.0
2,4883.1,1:27.896,211.0,100.0,0.0,-98.08,6033,5,0.0,10.0
2,4891.6,1:28.048,211.3,99.8,0.0,-94.48,5948,5,0.0,10.0
2,4897.3,1:28.151,211.4,99.7,0.0,-91.65,5904,5,0.0,10.0
2,4905.7,1:28.303,211.4,99.3,0.0,-86.9,5860,5,0.0,10.0
2,4911.4,1:28.406,211.3,98.9,0.0,-83.31,5849,5,0.0,10.0
2,4919.9,1:28.558,211.1,98.2,0.0,-77.47,5861,5,0.0,10.0
2,4925.6,1:28.661,210.9,97.7,0.0,-73.18,5888,5,0.0,10.0
2,4931.3,1:28.763,210.7,97.1,0.0,-68.67,5928,5,0.0,10.0
2,4939.8,1:28.916,210.4,96.1,0.0,-61.45,6012,5,0.0,10.0
2,4945.4,1:29.017,210.3,95.4,0.0,-56.42,6079,5,0.0,10.0
2,4953.9,1:29.171,210.2,94.2,0.0,-48.37,6194,5,0.0,10.0
2,4959.6,1:29.272,210.2,93.3,0.0,-42.87,6274,5,0.0,10.0
2,4965.3,1:29.375,210.3,92.4,0.0,-37.1,6354,5,0.0,10.0
2,4973.7,1:29.527,210.6,91.0,0.0,-28.36,6467,5,0.0,10.0
2,4979.4,1:29.630,211.0,90.1,0.0,-22.29,6534,5,0.0,10.0
2,4985.1,1:29.731,211.5,89.1,0.0,-16.27,6592,5,0.0,10.0
2,4993.6,1:29.885,212.5,87.5,0.0,-6.98,6657,5,0.0,10.0
2,4999.3,1:29.988,213.3,86.5,0.0,-0.73,6684,5,0.0,10.0
